iter,f,grad_norm,time_ms
1,-14.4961,34.0485,0.004129
2,-16.1199,15.7205,0.025551
3,-16.8806,5.41426,0.028088
4,-17.0047,3.86651,0.030076
5,-17.0732,1.86307,0.031966
6,-17.0918,0.8785,0.033698
7,-17.1035,0.579996,0.035424
8,-17.1049,0.181674,0.037
9,-17.1052,0.0525316,0.038704
10,-17.1052,0.0103743,0.040295
11,-17.1052,0.00220276,0.041927
12,-17.1052,0.000313644,0.043561
13,-17.1052,0.000207865,0.045174
14,-17.1052,4.2123e-08,0.04668
