iter,f,grad_norm,time_ms
1,0,147.995294129405,0.002019
2,608.306403305799,1003.58115810323,0.024687
3,31731.6304832302,7245.39152017963,0.026474
4,1684369.47939623,52928.1022312924,0.02789
5,90237873.0324769,387648.31285469,0.029172
6,4844659168.09095,2840767.4258829,0.030486
7,260219392909.018,20820305.5304957,0.031727
8,13978484983106,152598475.6981,0.032884
9,750913879222336,1118448097.0227,0.034234
10,4.03387322068266e+16,8197511371.48071,0.035617
11,2.16697954649544e+18,60082547867.513,0.037067
12,1.16409246569029e+20,440366912914.695,0.038307
13,6.25345697430042e+21,3227609803878.79,0.039697
14,3.35933147097796e+23,23656330142865.8,0.040999
15,1.8046191098424e+25,173385876912487,0.042238
16,9.69433996438831e+26,1.27080836863679e+15,0.043487
17,5.2077597340638e+28,9.31421831237207e+15,0.044693
18,2.79758720531979e+30,6.82673052146699e+16,0.046187
19,1.50285239163732e+32,5.00355993920497e+17,0.047503
20,8.07326151176907e+33,3.66729168325873e+18,0.048956
21,4.33692302717894e+35,2.6878919116609e+19,0.050176
22,2.32977729214601e+37,1.97005407607838e+20,0.051609
23,1.25154682178668e+39,1.44392452904657e+21,0.052948
24,6.72325828054372e+40,1.05830498304525e+22,0.054331
25,3.61170681911606e+42,7.75670344680657e+22,0.055766
26,1.94019411465991e+44,5.68517103534496e+23,0.056953
27,1.04226433403646e+46,4.16686933086656e+24,0.0582
28,5.59900132567348e+47,3.05405060156873e+25,0.059426
29,3.00776058636548e+49,2.23842514279241e+26,0.060651
30,1.615756671357e+51,1.64062347798413e+27,0.061895
31,8.67977867942389e+52,1.20247282120632e+28,0.063093
32,4.6627415661857e+54,8.81336214642345e+28,0.064314
33,2.50480567719717e+56,6.45963475882021e+29,0.065538
34,1.34557135356133e+58,4.73450205768425e+30,0.067055
35,7.22835421528928e+59,3.4700893426845e+31,0.068451
36,3.88304228708514e+61,2.5433551193982e+32,0.069758
37,2.0859544170371e+63,1.86411778619072e+33,0.071097
38,1.12056617164035e+65,1.36627995606638e+34,0.072416
39,6.01963559111836e+66,1.00139644188652e+35,0.073757
40,3.23372359142473e+68,7.33959998000771e+35,0.075063
41,1.73714307244205e+70,5.37946068242911e+36,0.076335
42,9.33186145574013e+71,3.94280305638268e+37,0.077604
43,5.0130377635912e+73,2.88982425175025e+38,0.078835
44,2.69298336011337e+75,2.11805765760606e+39,0.080222
45,1.44665963430769e+77,1.55240175530625e+40,0.081616
46,7.77139632027714e+78,1.1378119010234e+41,0.083058
47,4.17476228233321e+80,8.33943866454269e+41,0.084381
48,2.24266520400165e+82,6.11227894321693e+42,0.085681
49,1.20475056472649e+84,4.47991230375477e+43,0.087057
50,6.47187070374557e+85,3.2834912208327e+44,0.088511
51,3.47666244219685e+87,2.40659054603574e+45,0.08991
52,1.8676488283344e+89,1.76387803918045e+46,0.091254
53,1.00329330326783e+91,1.29281058725511e+47,0.092581
54,5.38965054410023e+92,9.47548060236336e+47,0.093973
55,2.89529820371636e+94,6.9449255390455e+48,0.095286
56,1.55534233988868e+96,5.09018938109128e+49,0.096603
57,8.35523536451376e+97,3.73078556273988e+50,0.097902
58,4.48839822629773e+99,2.73442889312781e+51,0.099215
59,2.41114914887919e+101,2.00416272815235e+52,0.100597
60,1.29525945003686e+103,1.46892400493931e+53,0.10208
61,6.95808072963742e+104,1.0766280112774e+54,0.103521
62,3.73785247726035e+106,7.8909996076687e+54,0.104946
63,2.00795904569641e+108,5.78360159274956e+55,0.106219
64,1.07866737751759e+110,4.23901267858987e+56,0.107418
65,5.79455698468755e+111,3.10692709397069e+57,0.108788
66,3.1128122856616e+113,2.27718025378973e+58,0.110285
67,1.67219001407202e+115,1.66902851319329e+59,0.11194
68,8.98293628575769e+116,1.22329190814661e+60,0.113466
69,4.82559659099283e+118,8.96595283248862e+60,0.114953
70,2.59229072969402e+120,6.57147404140079e+61,0.116263
71,1.39256796554453e+122,4.81647314943749e+62,0.117628
72,7.48081809053009e+123,3.53016894734735e+63,0.118934
73,4.01866484712071e+125,2.58738965424752e+64,0.120252
74,2.15881030096528e+127,1.89639230381241e+65,0.121689
75,1.15970405416936e+129,1.38993512788272e+66,0.123008
76,6.2298826935164e+130,1.01873418060099e+67,0.124409
77,3.34666747395084e+132,7.46667459441553e+67,0.125821
78,1.79781606367272e+134,5.47259830488861e+68,0.127162
79,9.6577942803025e+135,4.01106701892022e+69,0.128579
80,5.18812754237484e+137,2.93985740117226e+70,0.130094
81,2.78704087234972e+139,2.1547287787662e+71,0.131514
82,1.49718694475123e+141,1.57927935830899e+72,0.132933
83,8.04282696307815e+142,1.1575114771563e+73,0.134449
84,4.32057371224041e+144,8.48382404733754e+73,0.135822
85,2.32099450710531e+146,6.21810425957995e+74,0.137247
86,1.24682874562499e+148,4.55747554018879e+75,0.138603
87,6.69791296859046e+149,3.34034014746839e+76,0.139983
88,3.5980914213142e+151,2.44825719905607e+77,0.141438
89,1.93287997871064e+153,1.79441704979436e+78,0.142883
90,1.03833521015313e+155,1.3151937426485e+79,0.144337
91,5.57789423305492e+156,9.63953491692464e+79,0.145806
92,2.99642194263633e+158,7.06516693331347e+80,0.147216
93,1.60966559837315e+160,5.17831868713342e+81,0.14867
94,8.64705768476094e+161,3.79537874739774e+82,0.150112
95,4.64516398183283e+163,2.78177159547757e+83,0.151474
96,2.49536307085634e+165,2.03886192246596e+84,0.152838
97,1.34049882409893e+167,1.4943563107912e+85,0.154249
98,7.2011047947181e+168,1.09526827638264e+86,0.155807
99,3.86840400993034e+170,8.02762091334859e+86,0.157383
100,2.07809079448773e+172,5.88373633364676e+87,0.158815
101,1.11634186580538e+174,4.3124050845887e+88,0.160283
