iter,f,grad_norm,time_ms
1,0,147.995294129405,0.00373
2,-4.43846305286907,122.59212240978,0.034964
3,-7.96119611406507,97.9728634069833,0.041134
4,-10.5782309195161,74.8704065518898,0.046009
5,-12.342908553891,54.5777869176072,0.051045
6,-13.369843437522,39.3797043212754,0.055836
7,-13.8334099374023,32.4058409762453,0.06046
8,-13.9366229204647,33.8453134694718,0.065188
9,-13.8695966685588,38.9677272026518,0.070521
10,-13.7790451520192,43.8393570630434,0.074528
11,-13.7571866405132,46.9332540389791,0.079112
12,-13.8466894851992,47.898689603297,0.083369
13,-14.0523747834369,46.8376835406217,0.087536
14,-14.3534144001729,44.0326465628126,0.091769
15,-14.714386156029,39.8510604297711,0.095905
16,-15.0949350221564,34.7170032892679,0.100227
17,-15.4576077971467,29.1140937653382,0.104654
18,-15.7734700845756,23.6144687670327,0.108882
19,-16.0253116597222,18.9304714472216,0.1131
20,-16.2083830003062,15.8964351557737,0.117399
21,-16.3288110244865,15.0456567830226,0.121787
22,-16.4002119877455,15.9324782373836,0.126011
23,-16.4394210673249,17.4831253842786,0.130182
24,-16.4624356831768,18.8526371712632,0.134482
25,-16.481483619503,19.6154787447669,0.138565
26,-16.5036730640861,19.6347185303229,0.142782
27,-16.5311828700497,18.9495097486646,0.1469
28,-16.5625827253907,17.7123409583741,0.150954
29,-16.5946938223059,16.1519885114405,0.155063
30,-16.6243939660445,14.5424197119445,0.15909
31,-16.6498981287403,13.1584792141155,0.163199
32,-16.6712641368925,12.2014852930835,0.167236
33,-16.6901292198646,11.7133464086802,0.193672
34,-16.7089071042973,11.5562432114178,0.198429
35,-16.7298021968371,11.4979402218801,0.202745
36,-16.7539964113134,11.3253015683507,0.207015
37,-16.781253721976,10.9068594961526,0.211225
38,-16.8100219499704,10.2052439743275,0.215474
39,-16.8379512498051,9.26940806145249,0.219794
40,-16.862637202486,8.22418449199644,0.223901
41,-16.8823520284537,7.25735727503644,0.227838
42,-16.8965499367883,6.58232862307488,0.231901
43,-16.9060094982607,6.34060250049811,0.235712
44,-16.9125856672325,6.4893716139412,0.239632
45,-16.9186578603199,6.82470805423004,0.243572
46,-16.9264464327681,7.11830999490066,0.247361
47,-16.9374019671412,7.20562004019315,0.251241
48,-16.9518405387097,7.00003049872392,0.255118
49,-16.968915960377,6.48143862257733,0.259022
50,-16.9869162831993,5.68410849907639,0.262973
51,-17.003780129072,4.69062840920454,0.266716
52,-17.0176741811662,3.63868014551596,0.27063
53,-17.0274675609479,2.7554323283524,0.274572
54,-17.0329791374057,2.37675663830979,0.278436
55,-17.0349462884977,2.63712155736821,0.282144
56,-17.0347468136738,3.20305370710168,0.285979
57,-17.0339749191462,3.73881223052676,0.289829
58,-17.0340065309127,4.08537446290729,0.29361
59,-17.0356792288931,4.18592043984613,0.297629
60,-17.0391641953475,4.03946091326128,0.301395
61,-17.0440410719086,3.68275482909581,0.305236
62,-17.0495252236204,3.1830727095662,0.30909
63,-17.0547592540203,2.63705610393111,0.312972
64,-17.0590747382416,2.17249339712464,0.31683
65,-17.0621530571442,1.9265723516448,0.320557
66,-17.064054964712,1.94745218565754,0.324309
67,-17.0651325239756,2.12798980204463,0.328231
68,-17.0658705434796,2.32045148127063,0.332188
69,-17.0667185779754,2.4327553542432,0.335965
70,-17.0679670530793,2.42975830188483,0.339816
71,-17.0696975622199,2.31498982910749,0.343669
72,-17.0718080502873,2.11813446110019,0.347332
73,-17.0740892087381,1.88656623958952,0.351118
74,-17.076316365702,1.67590424119442,0.354854
75,-17.0783233842612,1.53312455363262,0.358633
76,-17.0800382504436,1.4725042818821,0.362357
77,-17.0814775938079,1.46679445800823,0.366044
78,-17.0827123791813,1.47013608017221,0.369877
79,-17.0838245662718,1.44709003899551,0.373709
80,-17.0848732834099,1.38474063654092,0.377554
81,-17.0858811047828,1.29221523905511,0.38153
82,-17.0868406275109,1.19521631891099,0.385356
83,-17.0877332008571,1.12563638740408,0.38904
84,-17.0885482976697,1.10419263948775,0.392865
85,-17.0892941094291,1.12531333892419,0.396528
86,-17.0899956911916,1.16142720777227,0.400257
87,-17.0906833712504,1.18150636526652,0.404031
88,-17.0913783474317,1.16468839453696,0.407786
89,-17.0920829112467,1.10458757180386,0.411595
90,-17.0927798343573,1.00920120869715,0.415368
91,-17.0934408123715,0.899534094667363,0.418998
92,-17.0940397214181,0.806157548572559,0.42284
93,-17.0945645633395,0.758361031771284,0.426775
94,-17.0950229500024,0.764230857506442,0.430554
95,-17.0954391127208,0.802615779594662,0.434445
96,-17.0958441717496,0.84097707786661,0.438251
97,-17.0962641078159,0.854283952612319,0.44211
98,-17.0967104912484,0.83064244945272,0.446124
99,-17.0971774802903,0.770464509735699,0.449914
100,-17.0976457484148,0.684828972399273,0.453749
101,-17.0980911526898,0.594223515578025,0.457711
102,-17.0984942856075,0.525644675557305,0.461784
103,-17.0988471208383,0.501381033070484,0.465623
104,-17.0991545479669,0.520483882758955,0.469648
105,-17.0994308709434,0.559221053469558,0.473574
106,-17.0996933091609,0.591991037365507,0.47738
107,-17.0999554316441,0.60326996097379,0.481306
108,-17.1002230538197,0.588025303738602,0.485147
109,-17.1004937733702,0.54941525558929,0.488935
110,-17.1007597027827,0.496695427568442,0.492876
111,-17.1010117697827,0.443114319529376,0.496514
112,-17.1012436199652,0.402448559152886,0.500369
113,-17.1014536701064,0.382952222403357,0.504173
114,-17.1016448729894,0.382149082978924,0.507967
115,-17.1018227610348,0.389463167379753,0.511899
116,-17.1019929189751,0.394143363902884,0.516025
