iter,f,grad_norm,time_ms
1,-14.4961,34.0485,0.005345
2,-16.12,15.7206,0.035651
3,-16.8806,5.41432,0.039036
4,-17.0047,3.8666,0.041478
5,-17.0732,1.86314,0.043901
6,-17.0918,0.878544,0.046101
7,-17.1036,0.580048,0.048228
8,-17.105,0.181693,0.050587
9,-17.1052,0.052538,0.052905
10,-17.1052,0.0103757,0.054988
11,-17.1052,0.00220311,0.057121
12,-17.1052,0.000328764,0.059238
13,-17.1052,0.000685128,0.061385
14,-17.1052,6.0773e-09,0.063291
