iter,f,grad_norm,time_ms
1,0,147.995294129405,0.002294
2,2570.52069707801,2035.83689584326,0.019078
3,501107.627096011,28762.2740035736,0.020782
4,102164705.786748,412106.140506191,0.022399
5,21065420360.9356,5922405.90007463,0.023868
6,4355115510261.52,85171768.2359645,0.02522
7,900947814132488,1225081304.66435,0.026525
8,1.86407158498704e+17,17621824620.5207,0.027922
9,3.85691621171391e+19,253478266493.165,0.029423
10,7.98033710756495e+21,3646124451459.92,0.030856
11,1.65121287197984e+24,52447218283889.5,0.03227
12,3.41652874317063e+26,754420495904731,0.033547
13,7.06914899312301e+28,1.08518681876811e+16,0.034904
14,1.46267959084505e+31,1.56097354888968e+17,0.03656
15,3.02643443937318e+33,2.24536308557193e+18,0.037979
16,6.26200398544248e+35,3.2298147468999e+19,0.039402
17,1.29567300103996e+38,4.64588705814681e+20,0.040789
18,2.68088064083094e+40,6.68281875242606e+21,0.042215
19,5.54701765393511e+42,9.61281794391683e+22,0.043748
20,1.14773497874355e+45,1.38274390262991e+24,0.045137
21,2.37478166397773e+47,1.98899085722369e+25,0.046459
22,4.91366740232989e+49,2.8610392876044e+26,0.047761
23,1.01668830052694e+52,4.11542656191077e+27,0.049105
24,2.10363261448717e+54,5.91978441535563e+28,0.050441
25,4.35263214344119e+56,8.51524064324859e+29,0.051869
26,9.00604337736797e+58,1.22486425391349e+31,0.053555
27,1.86344296145617e+61,1.76189083006665e+32,0.064723
28,3.85565505860948e+63,2.53437006358435e+33,0.066551
29,7.97774669709449e+65,3.64553325869208e+34,0.067995
30,1.65067780689788e+68,5.24387220761053e+35,0.069492
31,3.4154220804949e+70,7.54298309148213e+36,0.070941
32,7.06685940719977e+72,1.08501106941184e+38,0.072362
33,1.46220586223684e+75,1.56072074730703e+39,0.073823
34,3.02545425112253e+77,2.24499944723608e+40,0.07539
35,6.25997587756407e+79,3.22929167616096e+41,0.077039
36,1.29525336478462e+82,4.64513465362374e+42,0.078568
37,2.68001237033317e+84,6.68173646548632e+43,0.079996
38,5.54522111303922e+86,9.61126114167239e+44,0.081603
39,1.14736325596413e+89,1.3825199663378e+46,0.083179
40,2.37401253133274e+91,1.98866873883532e+47,0.084617
41,4.91207598781698e+93,2.86057594039447e+48,0.086016
42,1.01635902050368e+96,4.11476006584993e+49,0.087423
43,2.10295130026741e+98,5.91882570234387e+50,0.088963
44,4.35122243427797e+100,8.51386159437956e+51,0.090526
45,9.00312654418404e+102,1.2246658863353e+53,0.091971
46,1.86283943868389e+105,1.76160549067832e+54,0.093358
47,3.85440630794846e+107,2.5339596206719e+55,0.094753
48,7.97516290359894e+109,3.64494286216331e+56,0.096202
49,1.65014319346094e+112,5.24302295902905e+57,0.097679
50,3.41431591033293e+114,7.54176150036836e+58,0.099413
51,7.06457062741476e+116,1.08483535114963e+60,0.101087
52,1.46173229016951e+119,1.56046798754701e+61,0.102891
53,3.02447438182962e+121,2.24463586808683e+62,0.104439
54,6.25794842726152e+123,3.22876869023251e+63,0.105912
55,1.29483386447381e+126,4.64438237098618e+64,0.107343
56,2.67914438106334e+128,6.68065435383477e+65,0.108812
57,5.54342515400628e+130,9.60970459155682e+66,0.110325
58,1.14699165357684e+133,1.38229606631243e+68,0.111804
59,2.37324364779085e+135,1.98834667261429e+69,0.113258
60,4.91048508872368e+137,2.86011266822395e+70,0.114813
61,1.01602984712603e+140,4.11409367772857e+71,0.116361
62,2.10227020670837e+142,5.91786714459633e+72,0.118119
63,4.34981318168444e+144,8.51248276884841e+73,0.11973
64,9.00021065568975e+146,1.22446755088288e+75,0.121325
65,1.86223611137761e+149,1.7613201975009e+76,0.122776
66,3.85315796172667e+151,2.53354924423094e+77,0.124311
67,7.97257994692977e+153,3.64435256124965e+78,0.125858
68,1.64960875317199e+156,5.24217384798394e+79,0.127318
69,3.41321009843192e+158,7.54054010709208e+80,0.128929
70,7.06228258890853e+160,1.0846596613451e+82,0.130436
71,1.46125887148037e+163,1.56021526872161e+83,0.131933
72,3.02349482989197e+165,2.24427234781947e+84,0.133452
73,6.25592163359963e+167,3.22824578900198e+85,0.134898
74,1.2944145000287e+170,4.64363021018129e+86,0.136428
75,2.67827667291363e+172,6.67957241743191e+87,0.138084
76,5.54162977663973e+174,9.60814829352558e+88,0.139659
77,1.14662017154232e+177,1.38207220254783e+90,0.141461
78,2.37247501327118e+179,1.98802465855209e+91,0.14308
79,4.90889470488299e+181,2.85964947108065e+92,0.144661
80,1.01570078035944e+184,4.11342739752922e+93,0.14623
81,2.10158933373857e+186,5.91690874208784e+94,0.147913
82,4.34840438551274e+188,8.51110416661897e+95,0.14938
83,8.99729571157913e+190,1.22426924755101e+97,0.151024
84,1.86163297947403e+193,1.76103495052691e+98,0.152747
85,3.85191001981314e+195,2.53313893425072e+99,0.1546
86,7.96999782681594e+197,3.64376235593562e+100,0.156302
87,1.64907448597494e+200,5.24132487445293e+101,0.157819
88,3.41210464467586e+202,7.53931891162125e+102,0.159398
89,7.05999529144099e+204,1.08448399999366e+104,0.160947
90,1.46078560611977e+207,1.55996259082419e+105,0.162629
91,3.0225155952068e+209,2.24390888642446e+106,0.164167
92,6.25389549636574e+211,3.22772297245565e+107,0.165888
93,1.2939952714053e+214,4.64287817118934e+108,0.167314
94,2.67740924579298e+216,6.67849065624937e+109,0.168869
95,5.53983498075121e+218,9.60659224753782e+110,0.170381
96,1.14624880982157e+221,1.38184837503811e+112,0.17194
97,2.3717066276931e+223,1.98770269664029e+113,0.173907
98,4.90730483612801e+225,2.85918634895244e+114,0.17565
99,1.01537182016938e+228,4.11276122523438e+115,0.177417
100,2.10090868128657e+230,5.91595049479328e+116,0.179227
101,4.34699604561504e+232,8.50972578765508e+117,0.180951
102,8.99438171154632e+234,1.2240709763345e+119,0.182675
103,1.86103004290985e+237,1.76074974974884e+120,0.184361
104,3.85066248207692e+239,2.53272869072048e+121,0.186012
105,7.96741654298652e+241,3.64317224620573e+122,0.187597
106,1.64854039181373e+244,5.24047603841375e+123,0.189154
107,3.41099954894873e+246,7.53809791392384e+124,0.190768
108,7.05770873477214e+248,1.08430836709069e+126,0.192353
109,1.46031249403802e+251,1.55970995384812e+127,0.193966
110,3.02153667767136e+253,2.24354548389226e+128,0.19576
